,articles
17,"Delphine Bagarry (born 9 January 1970) is a French emergency physician and politician who was the National Assembly deputy for Alpes-de-Haute-Provence's 1st constituency from 2017 to 2022.


== Political career ==
Having previously been affiliated with the Socialist Party, Bagarry joined LREM in 2016.In parliament, Bagarry served on the Committee on Sustainable Development and Spatial Planning. In addition to her committee assignments, she was part of the French-Vanuatu Parliamentary Friendship Group.In 2018, Bagarry joined other co-signatories around Sébastien Nadot in officially filing a request for a commission of inquiry into the legality of French weapons sales to the Saudi-led coalition fighting in Yemen, days before an official visit of Saudi Crown Prince Mohammed bin Salman to Paris. In 2019, she was one of five members of the LREM parliamentary group who joined a cross-party initiative to legalize the distribution and use of cannabis.
In March 2020, Bagarry left LREM after Prime Minister Edouard Philippe announced he would push through a controversial pensions bill by executive decree. In May 2020, she was one of the 17 initial members of the short-lived Ecology Democracy Solidarity group.  
By June 2020, Bagarry and five other ex-LREM deputies announced the establishment of #Nous Demain, a ""humanist, ecologist and feminist"" political movement.
In December 2020 she joined The New Democrats.In the 2022 French legislative election, Bagarry stood as a NUPES candidate. She lost her seat in the second round to Christian Girard from the National Rally.


== See also ==
2017 French legislative election


== References =="
18,"Françoise Ballet-Blu (born 9 May 1964) is a French politician who has been Member of Parliament for Vienne's 1st constituency from 2020 to 2022. She ran for reelection in 2022 but lost her seat to Lisa Belluco, the NUPES candidate.


== References =="
19,"Géraldine Bannier (born 22 November 1979) is a French teacher and politician who has served as Member of the National Assembly for Mayenne's 2nd constituency since 2017. She is a member of the Democratic Movement (MoDem).


== Political career ==


=== Entry into politics ===
Géraldine Bannier joined the Democratic Movement (MoDem) in 2007 and was soon elected to the party's national council. She was Jean-Noël Martin's designated substitute in his unsuccessful campaign to represent the Canton of Saint-Berthevin in the 2011 cantonal elections, with their ticket winning 7.48% of the vote. Three years later, in the 2014 French municipal elections, Bannier was elected mayor of Courbeveille as part of a nonpartisan electoral list.As a rare example of a successful MoDem politician in Mayenne, Bannier was placed sixth in a Republican-Democratic and Independent-MoDem list led by Yannick Favennec in the department for the 2015 French regional elections in Pays de la Loire. The first candidate on the list was Bruno Retailleau.During the 2017 French legislative elections, Bannier was the candidate of the electoral alliance between MoDem and La République En Marche (LREM) in Mayenne's 2nd constituency. She led in the first round with 38% of the vote and won the second round with 55% of the vote against incumbent Guillaume Chevrollier of The Republicans (LR). As a result, Bannier became the first female deputy to be elected in Mayenne.Due to the law on the accumulation of electoral mandates, Bannier resigned from the office of mayor of Courbeveille on 1 September 2017.


=== National Assembly ===
In the National Assembly, Bannier serves on the Committee on Economic Affairs and the Committee on Cultural Affairs and Education. She has notably agitated for the revaluation of pensions for farmers and their spouses and also voted for the reintroduction of neonicotinoid insecticides.In 2018, Bannier became the vice-president of the parliamentary commission investigating the Lactalis affair, where the eponymous company's baby formula was found to be contaminated with Salmonella.In 2019, Bannier broke ranks with her government and parliamentary group by voting against the ratification of the Comprehensive Economic and Trade Agreement (CETA) free trade agreement.In 2020, Bannier abstained in a vote on the Global Security Law during its first reading but ultimately voted in favour of the law in April 2021.Bannier also served as the spokesperson for a bill aiming to impose a minimum fee for book deliveries.Bannier was re-nominated by the governing coalition, now known as Ensemble, for the 2022 French legislative elections. She was nevertheless opposed by Christophe Langouët, the mayor of Cossé-le-Vivien, who also declared his support for the presidential majority. Bannier was ultimately re-elected to the National Assembly with nearly 59% of the vote in the second round against the New Ecological and Social People's Union's Grégory Boisseau, who received 41%.


== Personal life ==
Bannier is the daughter of farmers from Astillé. She is unmarried and has no children. In her professional life, Bannier is an associate professor of classics.


== References =="
20,"Catherine Barbaroux (French pronunciation: [katʁin baʁbaʁu]; born 1 April 1949) is a French politician who previously served as the acting president of the political movement En Marche!, after she succeeded Emmanuel Macron following his election as President of France.


== Early life ==
Catherine Barbaroux was born on 1 April 1949. Her parents were immigrants from Spain; her grandparents worked as miners in Asturias. Her father was a member of the French Communist Party.Barbaroux graduated from Sciences Po in 1975.


== Career ==
Barbaroux worked as an advisor to Trade Minister Michel Crépeau from 1981 to 1986. She worked in human resources for Prisunic and Pinault-Printemps-Redoute (now known as Kering) from 1986 to 1993. She worked as an advisor to Employment Ministers Martine Aubry, Élisabeth Guigou, François Fillon and Jean-Louis Borloo from 1999 to 2005. She joined the regional council of Île-de-France in 2005, and she later became its director of services. She was the president of the Association pour le droit à l'initiative économique (Adie), an employment organization, from 2011 to 2017.In May 2017, Barbaroux became the acting president of En Marche!.


== Personal life ==
Barbaroux is married, with two children.


== References =="
21,"Brigitte Barèges (born 1 May 1953 in Toulouse) is a member of the National Assembly of France. She represents the Tarn-et-Garonne department, The Republicans.She is mayor of Montauban since March 2001. She was reelected for a second term on 16 March 2008, then for a third term on 30 March 2014.
Barèges sparked a controversy when she voiced brusque opposition to proposals for legalized same-sex marriage: ""Why not let people marry animals, too?""Barèges sparked a controversy when she described a black person of her party as ""humain stain"".Barèges was punished by French courts because she refused to celebrate the wedding of a foreign couple.On 17 February 2014, the prosecutor announces that it will conduct an investigation for embezzlement of public funds. Despite this challenge on the judicial front, on 30 March 2014, Barèges won the municipal elections in Montauban for a third term. During the summer of 2014, CNCCFP rejects the accounts for the municipal elections. On 21 October 2014, following the rejection of her campaign accounts, Barèges was condemned to one year of ineligibility and non-reimbursement of campaign expenses by the Administrative Court of Toulouse. The court mentioned the use of municipality funds to fund an illegal advertising campaign during the election.On 9 February 2021, she is condemned to an 18 months prison suspended sentence, a 15 000 € fine and five years of ineligibility with immediate effect. Therefore, she is not mayor of Montauban anymore from that same day.


== References ==


== External links ==
Official website (in French)"
22,"Ericka Bareigts (French pronunciation: [eʁika baʁɛtʃ]; born 16 April 1967) is a French politician of the Socialist Party (PS) who served as Minister of Overseas France in the governments of successive Prime Minister Manuel Valls and Bernard Cazeneuve from 30 August 2016 to 10 May 2017. She was a member of the National Assembly from 2012 until 2016 and from 2017 until 2020. Since 4 July 2020 she has been serving as Mayor of Saint-Denis, Réunion.


== Early life and education ==
Bareigts was born on 16 April 1967 in Saint-Denis, Réunion. She graduated from the University of La Réunion, where she received a bachelor of laws, followed by the Pantheon-Sorbonne University, where she received a master of law.Bareigts worked as a civil servant.


== Political career ==


=== Career in local politics ===
Bareights joined the Socialist Party at the age of thirty. She was elected as second vice mayor of her hometown, Saint-Denis, in 2008. She initiated many projects for the city, in particular the global educational project (PEG) which promotes the teaching of English in large section of kindergarten, the learning of chess games during the lunch break or the work of sports educators with young students on ""self-esteem"".
The same year, Bareigts was elected president of the intercommunal community of Northern Reunion (CINOR), becoming the first woman to manage an intercommunal of Reunion. CINOR brings together the municipalities of Saint-Denis, Sainte-Marie and Sainte-Suzanne, representing more than 190,000 inhabitants, constituting the largest urban community in Réunion and Overseas.
Bareigts was chosen as head of the PS's list for the 2009 European elections in the Overseas Territories of France. This list obtained 20.3% of the votes behind the UMP's list of Marie-Luce Penchard (29.7%) and the Alliance of the Overseas's list of Élie Hoarau (21%).
Bareigts won a seat as a regional councilor in the 2010 regional elections in Reunion, the list on which she appeared obtaining 18% of the votes cast.


=== Member of the National Assembly ===


==== 1st term ====
In 2012, Bareigts ran for legislative elections in Réunion's 1st constituency. In the second round, she was elected member of the National Assembly with 52.8% of the votes cast.
In February 2014, Bareigts presented a resolution relating to Reunionese children placed in metropolitan France in the years 1960-1970, which was voted in the National Assembly. This resolution recognizes the moral responsibility of the French State. From 1963 to 1982, at least 2,150 children from Réunion, ""abandoned or not"" and forcibly registered by the French authorities with the Departmental Directorate of Health and Social Affairs, were deported by the authorities in order to repopulate the metropolitan departments victims of the rural flight.
In 2015, Bareigts proposed a bill to replace traditional Roman Catholic holidays like Christmas and Easter with local holidays in La Reunion  The bill was rejected.In September 2015, Bareigts was applauded in the National Assembly for her response to the words of Nadine Morano who had described France as a “white race country”. She declares thus: ""For me, black deputy of the Republic, France described by Mrs. Morano is not mine"".In the Socialist Party's 2017 presidential primaries Bareigts endorsed Manuel Valls as the party's candidate for that year's presidential election and worked on his campaign team. When Benoît Hamon emerged as the primaries' winner, she joined his campaign team.


==== 2nd term ====
Bareigts was re-elected on 18 June 2017 as deputy for the Réunion's 1st constituency, with almost 66% of the vote in the second round.On 12 September 2018, following the appointment of François de Rugy to the government, Bareigts was the Socialist group's candidate for the President of the National Assembly and collected 31 votes.On 3 March 2018, during a visit to the Cimendef media library in Saint-Paul, recently bought by the Réunion region, Bareigts and Huguette Bello were refused access to part of the building. The elected officials then forced the passage to be able to enter, accompanied by the Cimendef collective. Denouncing the assault on a guard by the two deputies, the Regional Council of Réunion filed a complaint for breach of domicile. The Reunionese media then talk about the Cimendef case.
On 1 June 2018 Bareigts succeeds in bringing the government back to public session, which wanted to derogate Overseas and Corsica from the application of the 1986 coastal law (law on the development, protection and enhancement of the coastline), by allowing the construction of public or private collective facilities nearby ocean or beaches.


=== Secretary of Real Equality ===
Bareigts served as Secretary of Real Equality under Prime Minister Manuel Valls from February 2016 to 20 March 2016. She was in charge of economic equality between Metropolitan France and the French Overseas regions. Shortly after her appointment, Le Monde published an article suggesting her official title was unclear.


=== Minister of Overseas Territories ===
Bareigts was appointed Minister of Overseas France on 30 August 2016 and replaced in the National Assembly by her substitute, Phillipe Naillet. The fourth Minister since 1958 to come from an overseas department and the first Reunion Islander to accede to the post of Minister, aware of her lack of notoriety, she spoke to Libération, who dedicated a portrait to her: ""No one knows me enough at the national level, but I am a field politician, engaged for thirty years on the island of Reunion"". When she was appointed, she declared that she wanted to implement the real equality of these territories with the metropolis and promote ""territorialized growth"" and went for her first trip to Mayotte, the poorest department in France. She will go there again while the department is experiencing an unprecedented drought since the meteorological records of 1941.
On 28 March 2017, during the 2017 social unrest in French Guiana, Bareigts and fellow minister Matthias Fekl were sent to the overseas department by Prime Minister Cazeneuve, pledging a €1 billion investment in infrastructure.


=== Return to local politics ===
in the 2020 municipal elections, Bareigts was head of the union of the left in Saint-Denis, Réunion. Her list topped the first round with 42.7% of the vote, ahead of the right list led by the president of the Regional Council of Réunion Didier Robert (24.9%) and the center list of Senator of France Nassimah Dindar (13%), and she became mayor of Saint-Denis.


== References =="
23,"Jeanne Barseghian (French pronunciation: [ʒan baʁseɡjɑ̃]) is a French politician who is the mayor of Strasbourg and has been a member of its city council. She has been a member of Europe Ecology – The Greens (EELV) since 2013. She was elected in 2014 to the City Council of Strasbourg, and to the Eurométropole de Strasbourg Council. She was elected mayor of Strasbourg after she successfully led the EELV list in the 2020 municipal election there.


== Early life ==
Barseghian was born in Suresnes to a French family of Armenian descent. Her great-grandfather was the Armenian intellectual Sarkis Barseghian, and her great-grandmother was the writer and Member of the Armenian Parliament Perchuhi Partizpanyan-Barseghyan.Barseghian studied law at Paris Nanterre University, specializing first in Franco-German law. She then studied environmental law at the Robert Schuman University in Strasbourg, and trained as an ecological advisor at the Institut Eco-Conseil in Strasbourg.


== Career ==
Barseghian moved to Strasbourg in 2002, to study environmental law. There she became involved in environmental and ecological activism with groups like Alsace Nature (fr). After she completed her legal studies, she advised companies, communities and local groups on economic, social and environmental issues. She worked on topics like the development of sustainable tourism around the Rhine, including for the Alsace Regional Council.In 2009, Barseghian was a founder of a branch of the Sevak Association, an Armenian diaspora organization named for Paruyr Sevak.In 2012, Barseghian resumed working for the Alsace Regional Council, consulting for the environmental caucus. She also worked as a public health consultant for hospitals.In 2013, Barseghian joined the EELV, in advance of the 2014 French municipal elections. She was placed in 4th position on the EELV list in the municipal elections, and was named co-chair of the platform committee. She won a seat in the election, becoming a councilor at Strasbourg City Hall and the Strasbourg Eurometropolis. There she served as a member of the environmental and waste reduction committees.In October 2019, Barseghian was named first on the greens' party list for the 2020 municipal elections in Strasbourg. In the first round, held on March 15, 2020, she placed first with 27.87% of the vote, substantially ahead of competitors including Alain Fontanel (fr) and Catherine Trautmann. Due to the COVID-19 lockdowns the second round of the election was postponed to June 28, 2020, when Barseghian faced Fontanel and Trautmann, whose lists had merged with other significant competitors in the first round. Barseghian won the second round with 41.7% of the vote.Barseghian became mayor of Strasbourg on July 4, 2020. This made her the first mayor of the city representing the green movement, and also the first whose family was not from the Alsace Region. Barseghian also became the first vice president of the Eurométropole de Strasbourg.
In her first speech as mayor, Barseghian declared an ecological state of emergency, and reiterated her commitment to various measures that she had campaigned on including the demineralization of the city center, the creation of new parks and cycling paths, the exclusion of diesel vehicles from the city center by 2025 (which had also been a policy of her predecessor, Roland Ries), and giving aid to feminist associations.


== References =="
24,"Nathalie Bassire (born 22 January 1968) is a French politician of Republicans (LR) who has been serving as a member of the National Assembly since 2017, representing Réunion's 3rd constituency.


== Political career ==
Bassire is a municipal councillor for Le Tampon, and since 2008 a member of the General Council of Réunion.  Since 2015 she has also been a member of the regional council.
In parliament, Bassire serves on the Sustainable Development, Spatial and Regional Planning Committee.Ahead of the 2022 presidential elections, Bassire publicly declared her support for Valérie Pécresse as the Republicans’ candidate. She was re-elected at the 2022 French legislative election.She ran for re-election in the 2022 legislative elections and was re-elected in the second round with 51.87% of the votes cast. On June 28, 2022, she ran for president of the National Assembly for the Libertés, indépendants, outre-mer et territoires group and received 16 votes.


== References ==


== External links ==
Nathalie Bassire's page on the French National Assembly page"
25,"Sylvia Bassot (18 December 1940 – 3 January 2014) was a member of the National Assembly of France from 1996 until 2012.  She represented the Orne department, and was a member of the Union for a Popular Movement.


== References =="
26,"Delphine Batho (French pronunciation: [dɛlfin bato]; born 23 March 1973 in Paris) is a French politician of Ecology Generation who has been serving as member of the National Assembly. She is a former Minister of Ecology, Sustainable Development and Energy. As a candidate in the 2021 ecologist primary, she came in third place with 22.32% of the vote, advocating degrowth. She was re-elected as a member of parliament in the 2022 legislative elections.


== Early life and education ==
Batho is the daughter of French photographers Claude Batho and John Batho. She attended the Lycée Henri-IV in Paris.


== Early activism ==


=== President of the FIDL ===
Batho began her militant activity in the high-school students' union FIDL (Fédération indépendante et démocratique lycéenne) while attending the Lycée Henri-IV in Paris. She was elected president of the union in 1990 and became well known for her activism on behalf of students' rights and for the means to study. Following nearly two months of strikes the movement obtained from Lionel Jospin, the Minister for Education, a pledge to spend 4.5 million francs  on renovating high schools and to protect certain student rights. In 1992 she left high school, and thus the FIDL, to study history.


=== Vice-President of SOS Racisme ===
Batho joined the anti-racist movement SOS Racisme and when its leadership was renewed in September 1992 Fodé Sylla, aged 29, became president and Batho, a representative of the ""second generation SOS"" in the words of Le Monde, was elected vice-president.


== Political career ==


=== Career in the Socialist Party ===
Batho joined the French Socialist Party (Parti Socialiste – PS) in the mid-1990s as a militant in the Grigny (Essonne) section. She participated, together with Julien Dray, in the party's Socialist Left tendency. At the party's Grenoble Congress she was elected to the national executive committee of the PS. In 2003, during the breakup of the socialist left, she remained loyal to Dray, who employed her at the Île-de-France Regional Council, where she was responsible for security matters. In 2004 she became National Secretary of the PS in charge of security, where she defended the policy of preventative sanctions.
Her thoughts on security matters were taken into account by Ségolène Royal, the PS's candidate in the French Presidential Election of 2007, who incorporated them into her ""just order"".Batho declared her intention to be a candidate for the leadership of the Socialist Party at the Aubervilliers Congress in 2018, but her application was ultimately rejected due to a lack of support. Batho announced in an interview published on 2 May 2018 that she was quitting the Socialist Party to become president of Ecology Generation, and would also quit the New Left group in the National Assembly.


=== Member of the National Assembly, 2007–2012 ===
In the parliamentary elections of 2007, Batho was the PS's candidate in the 2nd constituency of Deux-Sèvres, which Ségolène Royal had represented before running in the presidential election of that year. In the PS internal nomination contest, she received 54.75% of the vote as against 45.25% for Éric Gauthier, Royal's former substitute.
In the first round of the elections, held on 10 June, she received 20,690 votes (a 44.55% share), ahead of the second-placed Jean-Pierre Griffault, who received 16,131 votes (34.73%) for the UMP. In the second, run-off round, Griffault gained a 42.58% share (19,669 votes), and Batho was elected with 57.42% of the total ballot (26,524 votes).
Batho served as Royal's spokesperson in 2009 for the 2011 French Socialist Party presidential primary, alongside Najat Vallaud-Belkacem.In the legislative elections of 2012, Batho was re-elected in the first round with 53.18% of the votes cast in the 2nd constituency of Deux-Sèvres, modified following the redistribution of the French legislative constituencies in 2010. After her election as president of Ecology Generation, she left the New Left group in the National Assembly and joined the non-registered.


=== Career in government, 2012–2013 ===
On 16 May 2012, Batho was appointed Minister Delegate for Justice. During the legislative elections, she was re-elected as a deputy in the first round. Without sufficiently precise attributions within the Ayrault I government, and after a month of difficult relations with her supervising minister, she obtained the full-service portfolio of Minister of Ecology, Sustainable Development and Energy on 21 June 2012 in the Ayrault government composed after the legislative elections.
Under Batho's leadership, a law was revised to revise the mining lawon the exploitation of conventional hydrocarbons, as well as another giving the State, like EDF, the power to decide the closure of nuclear power plants, the first to be that of Fessenheim. She supports the decision to continue building an airport at Notre-Dame-des Landes.Ahead of the Socialist Party's 2012 convention in Toulouse, Batho publicly endorsed Harlem Désir as candidate to succeed Martine Aubry at the party's leadership.On 2 July 2013 the President of the Republic announced that he was terminating Batho's duties as Minister of Ecology, Sustainable Development and Energy following an interview in which she described as ""bad ""the 2014 budget of her ministry and admitted"" [his] disappointment with the government "".On 4 July 2013, at a press conference, she said: I did not make a mistake or a mistake. The government, she adds, marks a turning point in terms of the desire to complete the ecological transition. It is the turning point of rigor which does not say its name and which prepares the march to power for the extreme right in our country. [...] Certain economic forces [...] did not accept the level of ambition set for the energy transition. [...] Is it normal that the CEO of Vallourec, Philippe Crouzet, announced my upcoming fall weeks ago in the United States.


=== Member of the National Assembly, 2017–present ===
During the 2017 French legislative election, Batho was re-elected with 56.94% of the vote against the LREM's candidate, Christine Heintz (43.06%), who had preceded her during the first round and had received the support of Ségolène Royal. In parliament, she serves on the Committee on Economic Affairs.In 2018, Batho initiated the amendment to ban glyphosate with a term in 2021; his proposal is massively rejected, and she denounces the acts of lobbyists in the National Assembly.Indeed, Agrochemical interests were able to obtain the Batho's amendment before the members of the National Assembly.In November 2019, Batho's amendment to the anti-waste bill, aimed at banning Black Friday promotions by including them as ""aggressive commercial practices"", was adopted in committee.


=== President of Generation ecology ===
On 2 May 2018 Batho announced that she would be leaving the Socialist Party and that she will take over the helm of Ecology Generation in September, succeeding Yves Piétrasanta. She also left the New Left group in the National Assembly and joined the non-registered. She is elected new president of Ecology Generation on 10 September 2018.In May 2020, Batho joined and became vice-president of the new group Ecology Democracy Solidarity, essentially composed of former members of the group La République en Marche; however, the group was dissolved later that year.Batho pleads for an alliance of environmentalists for the 2022 presidential election.


== References =="
27,"Marie-Noëlle Battistel , born (1956-08-20)20 August 1956 in Grenoble (Isère), is a French politician.


== Political career ==
Battistel was elected to the municipal council of La Salle-en-Beaumont in 1995 and became mayor three years later. She still holds this position today.
In 2007, Didier Migaud, socialist deputy of Isère's 4th constituency, asked her to be his substitute during the legislative elections.
In 2010, she was elected Regional Councillor of Rhône-Alpes on the list led by Jean-Jack Queyranne.


=== Member of the National Assembly, 2010–present ===
Following the resignation of Didier Migaud, appointed head of the Court of Auditors by Nicolas Sarkozy on 23 February 2010, Battistel was chosen by the PS to be their candidate in the by-election for his successor. On 6 June 2010 she was elected in the second round of the by-election with 58.38% of the votes cast. She was re-elected on 17 June 2012 and in the 18 June 2017 elections; in 2017, her constituency, the 4th of Isère, was the only one of this department not won by La République En Marche!


== Political positions ==
Battistel is particularly opposed to the opening to competition of hydroelectric concessions; in 2018, Contexte indicated that ""she seems to have convinced many of her novice counterparts on the subject"".In 2023, Battistel publicly endorsed the re-election of the Socialist Party's chairman Olivier Faure.


== References ==


== External links ==
Her page on the site of the National Assembly
Her site"
28,"Valérie Bazin-Malgras (born 31 October 1969) is a French politician of the Republicans (LR) who has been serving as a member of the French National Assembly since 2017, representing Aube's 2nd constituency.


== Early life ==
For more than 20 years, she managed the Villeroy & Boch company stores in Troyes. In this position, she became France director of factory outlets for Villeroy and Boch in 2003 and President of the Association of Traders of Brands Avenue Troyes.


== Political career ==
In Parliament, Bazin-Malgras serves on the Committee on Cultural Affairs and Education. In addition to her committee assignments, she is part of the French-Singaporean Parliamentary Friendship Group.Since 2019, Bazin-Malgras has been serving as deputy chairperson of the Republicans, under the leadership of chair Christian Jacob.In the run-up to the Republicans’ 2022 convention, Bazin-Malgras endorsed Aurélien Pradié as the party’s chairman; instead, Éric Ciotti won the vote. In 2023, Ciotti appointed her as member of his shadow cabinet and put her in charge of the party's positions on businesses.


== See also ==
2017 French legislative election


== References =="
29,"Marie-Claude Beaudeau (née Rivière; born 30 October 1937) is a French politician and a member of the French Communist Party. She was senator for Val-d'Oise from 1979 to 2004.


== Biography ==
Beaudeau was born on 30 October 1937 in Saint-Vincent-de-Connezac in the department of Dordogne. Her parents are Pierre Rivière and Françoise Rivière (née Chauny). She worked as an executive secretary and married Emilien Beaudeau in 1956. She served as a municipal councillor of Sarcelles in 1972, the deputy mayor of Sarcelles from 1977 to 1983 and a departmental councillor for Val-d'Oise in the district of Sarcelles-Nord-Est in 1977. She was a member of the French Communist Party.She first became a senator in the Senate for Val-d'Oise on 12 June 1979, replacing Fernand Chatelain who died. She was then elected on 28 September 1986 and re-elected on 24 September 1995. She was secretary of the Social Affairs Committee and vice-president of the Finance, Budgetary Control and National Economic Accounts Committee. She was a member of the Communist, Republican, Citizen and Ecologist group. She left office on 30 September 2004.She is the president of the Beaugrenelle Defense Committee.


== References =="
30,"Sophie Beaudouin-Hubière (born 20 November 1972) is a French politician of La République En Marche! (LREM) who was member of the French National Assembly from 2017 to 2022, representing Haute-Vienne's 1st constituency.


== Career ==
Beaudouin-Hubière worked in HR before running for office. In parliament, Beaudouin-Hubière served on the Committee on Economic Affairs. Since 2020, she has been part of her parliamentary group's leadership under chair Christophe Castaner.In July 2019, Beaudouin-Hubière voted in favor of the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.She lost her seat in the second round of the 2022 French legislative election to Damien Maudet from La France Insoumise.


== See also ==
2017 French legislative election


== References =="
31,"Marie-France Beaufils (born 22 November 1946) is a member of the Senate of France, representing the Indre-et-Loire department. She is a member of the Communist, Republican, and Citizen Group.


== References ==
Page on the Senate website (in French)"
32,"Bernadette Beauvais (born 18 June 1949) is a French politician who represented the 6th constituency of the Seine-et-Marne department in the National Assembly for less than a month in 2021.Following the resignation of Jean-François Parigi of The Republicans, of whom she was the substitute, she resigned in turn from Parliament, opting to continue serving as Mayor of Étrépilly instead.


== References =="
33,"Valérie Beauvais (born 8 March 1963) is a French politician of The Republicans (LR) who represented Marne's 1st constituency in the National Assembly from the 2017 election until 2022.


== Political career ==
Beauvis succeeded Arnaud Robinet at the 2017 election.On 21 November 2018, Beauvis was appointed as Shadow Family Minister by Laurent Wauquiez.She lost her seat in the first round of the 2022 French legislative election.


== References =="
34,"Marie-Françoise Bechtel (born 19 March 1946
in Coarraze)
is a senior French civil servant and politician.  Appointed Councillor of State in 1980, she directed the National School of Administration from 2000 to 2002. She was 
deputy for Aisne's 4th constituency in the National Assembly of France
from 2012 to 2017.


== Biography ==
Daughter of Gaston Cassiau (1911-1988), a civil servant in public works, and Marie-Christine Sahorès (1907-1999).
A teacher and school principal,
Bechtel is from Oloron-Sainte-Marie, where she passed her baccalaureate in 1963.She reads Jean-Paul Sartre, whom she ""adores"".
After studying philosophy at the University of Paris-Sorbonne - where she became involved in May 68,
she obtained l Agrégation in 1972 and, ""follower of the Hegelian dialectic"",
taught this discipline at the high schools of Sainte-Foy-la-Grande, Libourne and Chartres for five years.


== External links ==
Her page on the site of the National Assembly


== References =="
35,"Aurélia Beigneux (born 2 June 1980), is a French politician.


== Biography ==
Born on 2 June 1980, she is a director of Epinorpa, a company founded in 2002.Assistant for Social Affairs at the Town Hall of Hénin-Beaumont, she was in fourteenth position on the list of the National Rally for the 2019 European elections and elected.Beigneux has been targeted in a litigation case by the RSA CAF, after a distortion between her income and declaration of resources has been discovered.


== References =="
36,"Béatrice Bellamy (born 20 October 1966) is a French politician from Horizons (Ensemble). She has been member of the National Assembly for Vendée's 2nd constituency since 2022.


== References ==


== See also ==
List of deputies of the 16th National Assembly of France"
37,"Huguette Bello (born 24 August 1950) is a French politician from Réunion.
A former member of the Reunionese Communist Party (PCR), she split with the Communists in 2012 and formed her own party, For Réunion (French: Pour la Réunion, PLR).
She is a deputy in the French National Assembly, where she sits in the Gauche démocrate et républicaine (Democratic and Republican Left) parliamentary group, which includes the French Communist Party (PCF) and other left-wing deputies. She had previously belonged, from 1997 to 2002, to the Radical-Citizen-Green Group parliamentary group, which included, among others, the Reunionese Communist Party, the Greens, and the Radical-Socialists, but not the PCF.
In 1997, Bello became Réunion's first ever female parliamentary deputy when she was elected to represent the 2nd constituency of the island in the French National Assembly. She was re-elected in 2002, and for a third term in 2007, on which occasion she gained 34,911 votes (59.6%) in the second round.
She was re-elected in 2012 and 2017.
From March 2008 to 2014, Bello was also the mayor of Réunion's largest commune, Saint-Paul. In the second round of voting in the French municipal elections of 2008, the list of candidates headed by Bello defeated that of the sitting UMP mayor by a margin of just 0.3%. In 2020 Bello won mayorship election in Saint-Paul once again.


== External links ==
The Saint-Paul municipal council elects Huguette Bello as mayor on YouTube


== References =="
38,"Nicole Belloubet (born 15 June 1955) is a French jurist and politician who has been serving as Minister of National Education in the government of Prime Minister Gabriel Attal since 2024.A former member of the Socialist Party (PS), Belloubet served as Minister of Justice in the government of Prime Minister Édouard Philippe from 21 June 2017 to 6 July 2020; she had been appointed by President Emmanuel Macron following the resignation of François Bayrou. She previously served on the Constitutional Council, to which she was appointed in 2013 by Jean-Pierre Bel, President of the Senate.


== Early life and education ==
Belloubet was born to an engineer from a modest farming family and the manager of a small Parisian hotel.


== Academic career ==
Belloubet began her career in teaching before becoming, at the age of 42, rector of the University of Limoges. She served in that office between 1997 and 2000 before becoming rector of the Academy of Toulouse until 2005. In 2005, she resigned from her post to protest against decisions made by the government of Prime Minister Jean-Pierre Raffarin which wanted to reduce the number of teachers, among other reforms.


== Political career ==
Belloubet joined the Socialist Party (PS) in 1983.From 2000 to 2005, Belloubet chaired the French government's Inter-Ministerial Steering Committee for the Promotion of Gender Equality in the Education System. In particular, she drafted reports on ""the future of the lycée"" (2002) and on ""combating gender-based and sexual violence in schools"" (2001). She has also written on secularism and co-education in schools.In parallel to her teaching, Belloubet later pursued a career in local politics, in particular as first deputy to the Socialist Mayor of Toulouse, Pierre Cohen, between 2008 and 2010. In 2010, she became regional councillor for Midi-Pyrénées, of which she was also first vice-president.On 12 February 2013, Belloubet was appointed by Jean-Pierre Bel, President of the Senate, to serve on the Constitutional Council for a nine-year term, succeeding Jacqueline de Guillenchmidt. She became the first woman professor of law appointed to the Constitutional Council, and the seventh female member of the institution.
As Minister of Justice, Belloubet's first major project was to steer through the legislative process two bills on public ethics that were meant to help clean up national politics after hard-fought debates over a clause scrapping lawmakers’ constituency funds, which critics argued encourage clientelism. Internationally, she made headlines in 2019 when she publicly rejected U.S. President Donald Trump’s call for European allies to repatriate hundreds of Islamic State fighters from Syria and instead announced that France would be taking back militants on a “case-by-case” basis.In early 2020, the Mila affair erupted over a 16-year-old girl insulting Islam on social media and then receiving violent threats. Belloubet was scrutinised for having erroneously said that insulting religion is against ""freedom of conscience"" in French law. She later corrected herself on the matter.


== Controversy ==
When she joined the government in June 2017, Belloubet omitted to declare part of her shares in several real estate assets, including a house in Aveyron and two apartments in Paris.


== Personal life ==
Belloubet was married Pierre-Laurent Frier, professor of public law at the University of Paris 1 Pantheon-Sorbonne, until his death in 2005. The couple had three sons.


== References ==


== External links ==
Nicole Belloubet on the Constitutional Council website"
39,"Lisa Belluco, (born 20 July 1988 in Metz) is a French politician and a member of the French Parliament since the 2022 French legislative election.


== References =="
